country,year,site_id,landscape_type,transect,period,round,pollinator_group,pollinator_genus,pollinator_species,pollinator_species.1,plant_genus,plant_species
UK,2012,7,low,2,after,3,Hoverfly,Episyrphus,balteatus,balteatus,Convolvulus,arvensis
UK,2012,7,low,1,after,3,Hoverfly,Episyrphus,balteatus,balteatus,Heracleum,sphondylium
UK,2012,7,low,1,after,3,Hoverfly,Episyrphus,balteatus,balteatus,Heracleum,sphondylium
UK,2012,7,low,1,after,3,Hoverfly,Episyrphus,balteatus,balteatus,Heracleum,sphondylium
UK,2012,7,low,1,after,3,Hoverfly,Episyrphus,balteatus,balteatus,Heracleum,sphondylium
UK,2012,7,low,2,after,3,Hoverfly,Episyrphus,balteatus,balteatus,Heracleum,sphondylium
UK,2012,7,low,2,after,3,Hoverfly,Episyrphus,balteatus,balteatus,Heracleum,sphondylium
UK,2012,7,low,2,after,3,Hoverfly,Episyrphus,balteatus,balteatus,Heracleum,sphondylium
UK,2012,7,low,2,after,3,Hoverfly,Chrysotoxum,bicinctum,bicinctum,Heracleum,sphondylium
UK,2012,7,low,2,after,3,Hoverfly,Episyrphus,balteatus,balteatus,Heracleum,sphondylium
UK,2012,7,low,2,after,3,Hoverfly,Episyrphus,balteatus,balteatus,Heracleum,sphondylium
UK,2012,7,low,1,after,3,Bumblebee,Bombus,terrestris/lucorum,terrestris/lucorum,Knautia,arvensis
UK,2012,7,low,1,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Knautia,arvensis
UK,2012,7,low,1,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Knautia,arvensis
UK,2012,7,low,1,after,3,Bumblebee,Bombus,lucorum,lucorum,Knautia,arvensis
UK,2012,7,low,1,after,3,Bumblebee,Bombus,pascuorum,pascuorum,Knautia,arvensis
UK,2012,7,low,1,after,3,Bumblebee,Bombus,terrestris,terrestris,Knautia,arvensis
UK,2012,7,low,1,after,3,Bumblebee,Bombus,terrestris/lucorum,terrestris/lucorum,Knautia,arvensis
UK,2012,7,low,1,after,3,Bumblebee,Bombus,terrestris/lucorum,terrestris/lucorum,Knautia,arvensis
UK,2012,7,low,1,after,3,Bumblebee,Bombus,terrestris/lucorum,terrestris/lucorum,Knautia,arvensis
UK,2012,7,low,1,after,3,Hoverfly,Episyrphus,balteatus,balteatus,Knautia,arvensis
UK,2012,7,low,1,after,3,Hoverfly,Episyrphus,balteatus,balteatus,Knautia,arvensis
UK,2012,7,low,1,after,3,Hoverfly,Episyrphus,balteatus,balteatus,Knautia,arvensis
UK,2012,7,low,1,after,3,Hoverfly,Episyrphus,balteatus,balteatus,Knautia,arvensis
UK,2012,7,low,1,after,3,Hoverfly,Episyrphus,balteatus,balteatus,Knautia,arvensis
UK,2012,7,low,1,after,3,Hoverfly,Episyrphus,balteatus,balteatus,Knautia,arvensis
UK,2012,7,low,1,after,3,Hoverfly,Episyrphus,balteatus,balteatus,Knautia,arvensis
UK,2012,7,low,1,after,3,Hoverfly,Episyrphus,balteatus,balteatus,Knautia,arvensis
UK,2012,7,low,2,after,3,Bumblebee,Bombus,bohemicus,bohemicus,Knautia,arvensis
UK,2012,7,low,2,after,3,Bumblebee,Bombus,lucorum,lucorum,Knautia,arvensis
UK,2012,7,low,2,after,3,Bumblebee,Bombus,terrestris/lucorum,terrestris/lucorum,Knautia,arvensis
UK,2012,7,low,2,after,3,Bumblebee,Bombus,terrestris/lucorum,terrestris/lucorum,Knautia,arvensis
UK,2012,7,low,2,after,3,Bumblebee,Bombus,unknown,unknown,Knautia,arvensis
UK,2012,7,low,2,after,3,Bumblebee,Bombus,vestalis,vestalis,Knautia,arvensis
UK,2012,7,low,2,after,3,Bumblebee,Bombus,vestalis,vestalis,Knautia,arvensis
UK,2012,7,low,2,after,3,Bumblebee,Bombus,lucorum,lucorum,Knautia,arvensis
UK,2012,7,low,2,after,3,Bumblebee,Bombus,lucorum,lucorum,Knautia,arvensis
UK,2012,7,low,2,after,3,Bumblebee,Bombus,pascuorum,pascuorum,Knautia,arvensis
UK,2012,7,low,2,after,3,Hoverfly,Episyrphus,balteatus,balteatus,Knautia,arvensis
UK,2012,7,low,2,after,3,Hoverfly,Episyrphus,balteatus,balteatus,Knautia,arvensis
UK,2012,7,low,2,after,3,Hoverfly,Episyrphus,balteatus,balteatus,Knautia,arvensis
UK,2012,7,low,2,after,3,Hoverfly,Episyrphus,balteatus,balteatus,Knautia,arvensis
UK,2012,7,low,2,after,3,Hoverfly,Episyrphus,balteatus,balteatus,Knautia,arvensis
UK,2012,7,low,2,after,3,Hoverfly,Episyrphus,balteatus,balteatus,Knautia,arvensis
UK,2012,7,low,2,after,3,Hoverfly,Episyrphus,balteatus,balteatus,Knautia,arvensis
UK,2012,7,low,2,after,3,Hoverfly,Episyrphus,balteatus,balteatus,Knautia,arvensis
UK,2012,7,low,2,after,3,Hoverfly,Episyrphus,balteatus,balteatus,Knautia,arvensis
UK,2012,7,low,2,after,3,Hoverfly,Episyrphus,balteatus,balteatus,Knautia,arvensis
UK,2012,7,low,2,after,3,Hoverfly,Episyrphus,balteatus,balteatus,Knautia,arvensis
UK,2012,7,low,2,after,3,Hoverfly,Episyrphus,balteatus,balteatus,Knautia,arvensis
UK,2012,7,low,2,after,3,Hoverfly,Episyrphus,balteatus,balteatus,Knautia,arvensis
UK,2012,7,low,2,after,3,Hoverfly,Episyrphus,balteatus,balteatus,Knautia,arvensis
UK,2012,7,low,2,after,3,Hoverfly,Episyrphus,balteatus,balteatus,Knautia,arvensis
UK,2012,7,low,2,after,3,Hoverfly,Episyrphus,balteatus,balteatus,Knautia,arvensis
UK,2012,7,low,2,after,3,Hoverfly,Episyrphus,balteatus,balteatus,Knautia,arvensis
UK,2012,7,low,2,after,3,Hoverfly,Episyrphus,balteatus,balteatus,Knautia,arvensis
UK,2012,7,low,2,after,3,Hoverfly,Episyrphus,balteatus,balteatus,Knautia,arvensis
UK,2012,7,low,2,after,3,Hoverfly,Episyrphus,balteatus,balteatus,Knautia,arvensis
UK,2012,7,low,2,after,3,Hoverfly,Volucella,bombylans,bombylans,Knautia,arvensis
UK,2012,7,low,1,after,4,Bumblebee,Bombus,terrestris/lucorum,terrestris/lucorum,Knautia,arvensis
UK,2012,7,low,1,after,4,Bumblebee,Bombus,pascuorum,pascuorum,Knautia,arvensis
UK,2012,7,low,1,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Knautia,arvensis
UK,2012,7,low,1,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Knautia,arvensis
UK,2012,7,low,1,after,4,Bumblebee,Bombus,lucorum,lucorum,Knautia,arvensis
UK,2012,7,low,1,after,4,Bumblebee,Bombus,pascuorum,pascuorum,Knautia,arvensis
UK,2012,7,low,1,after,4,Bumblebee,Bombus,pascuorum,pascuorum,Knautia,arvensis
UK,2012,7,low,1,after,4,Bumblebee,Bombus,pascuorum,pascuorum,Knautia,arvensis
UK,2012,7,low,1,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Knautia,arvensis
UK,2012,7,low,1,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Knautia,arvensis
UK,2012,7,low,1,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Knautia,arvensis
UK,2012,7,low,2,after,4,Bumblebee,Bombus,pascuorum,pascuorum,Knautia,arvensis
UK,2012,7,low,2,after,4,Bumblebee,Bombus,pascuorum,pascuorum,Knautia,arvensis
UK,2012,7,low,2,after,3,Hoverfly,Episyrphus,balteatus,balteatus,Leontodon,hispidus
UK,2012,7,low,1,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Pimpinella,saxifraga
UK,2012,7,low,2,after,3,Hoverfly,Episyrphus,balteatus,balteatus,Trifolium,repens
UK,2012,7,low,2,after,3,Hoverfly,Episyrphus,balteatus,balteatus,Trifolium,repens
UK,2012,7,low,1,during,1,Hoverfly,Melanostoma,scalare,scalare,Taraxacum,agg.
UK,2012,7,low,1,during,1,Hoverfly,Platycheirus,manicatus,manicatus,Taraxacum,agg.
UK,2012,8,high,1,after,3,Bumblebee,Bombus,bohemicus,bohemicus,Centaurea,scabiosa
UK,2012,8,high,1,after,3,Bumblebee,Bombus,hortorum,hortorum,Centaurea,scabiosa
UK,2012,8,high,1,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,scabiosa
UK,2012,8,high,1,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,scabiosa
UK,2012,8,high,1,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,scabiosa
UK,2012,8,high,1,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,scabiosa
UK,2012,8,high,1,after,3,Bumblebee,Bombus,sylvestris,sylvestris,Centaurea,scabiosa
UK,2012,8,high,1,after,3,Bumblebee,Bombus,sylvestris,sylvestris,Centaurea,scabiosa
UK,2012,8,high,1,after,3,Bumblebee,Bombus,sylvestris,sylvestris,Centaurea,scabiosa
UK,2012,8,high,1,after,3,Bumblebee,Bombus,sylvestris,sylvestris,Centaurea,scabiosa
UK,2012,8,high,1,after,3,Bumblebee,Bombus,terrestris/lucorum,terrestris/lucorum,Centaurea,scabiosa
UK,2012,8,high,1,after,3,Bumblebee,Bombus,terrestris/lucorum,terrestris/lucorum,Centaurea,scabiosa
UK,2012,8,high,1,after,3,Bumblebee,Bombus,terrestris/lucorum,terrestris/lucorum,Centaurea,scabiosa
UK,2012,8,high,1,after,3,Bumblebee,Bombus,terrestris/lucorum,terrestris/lucorum,Centaurea,scabiosa
UK,2012,8,high,1,after,3,Bumblebee,Bombus,terrestris/lucorum,terrestris/lucorum,Centaurea,scabiosa
UK,2012,8,high,1,after,3,Bumblebee,Bombus,terrestris/lucorum,terrestris/lucorum,Centaurea,scabiosa
UK,2012,8,high,1,after,3,Bumblebee,Bombus,vestalis,vestalis,Centaurea,scabiosa
UK,2012,8,high,1,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,scabiosa
UK,2012,8,high,1,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,scabiosa
UK,2012,8,high,1,after,3,Bumblebee,Bombus,sylvestris,sylvestris,Centaurea,scabiosa
UK,2012,8,high,1,after,3,Bumblebee,Bombus,terrestris/lucorum,terrestris/lucorum,Centaurea,scabiosa
UK,2012,8,high,1,after,3,Bumblebee,Bombus,terrestris/lucorum,terrestris/lucorum,Centaurea,scabiosa
UK,2012,8,high,1,after,3,Bumblebee,Bombus,campestris,campestris,Centaurea,scabiosa
UK,2012,8,high,1,after,3,Bumblebee,Bombus,terrestris/lucorum,terrestris/lucorum,Centaurea,scabiosa
UK,2012,8,high,2,after,3,Bumblebee,Bombus,campestris,campestris,Centaurea,scabiosa
UK,2012,8,high,2,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,nigra
UK,2012,8,high,2,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,nigra
UK,2012,8,high,2,after,3,Bumblebee,Bombus,terrestris/lucorum,terrestris/lucorum,Centaurea,nigra
UK,2012,8,high,2,after,3,Bumblebee,Bombus,terrestris/lucorum,terrestris/lucorum,Centaurea,nigra
UK,2012,8,high,2,after,3,Bumblebee,Bombus,terrestris/lucorum,terrestris/lucorum,Centaurea,nigra
UK,2012,8,high,2,after,3,Bumblebee,Bombus,terrestris/lucorum,terrestris/lucorum,Centaurea,nigra
UK,2012,8,high,2,after,3,Bumblebee,Bombus,vestalis,vestalis,Centaurea,scabiosa
UK,2012,8,high,2,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,nigra
UK,2012,8,high,2,after,3,Bumblebee,Bombus,vestalis,vestalis,Centaurea,nigra
UK,2012,8,high,2,after,3,Bumblebee,Bombus,barbutellus,barbutellus,Centaurea,nigra
UK,2012,8,high,2,after,3,Bumblebee,Bombus,campestris,campestris,Centaurea,nigra
UK,2012,8,high,2,after,3,Bumblebee,Bombus,bohemicus,bohemicus,Centaurea,scabiosa
UK,2012,8,high,2,after,3,Bumblebee,Bombus,ruderatus,ruderatus,Centaurea,scabiosa
UK,2012,8,high,2,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,scabiosa
UK,2012,8,high,2,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,scabiosa
UK,2012,8,high,2,after,3,Bumblebee,Bombus,pascuorum,pascuorum,Centaurea,scabiosa
UK,2012,8,high,2,after,3,Bumblebee,Bombus,pratorum,pratorum,Centaurea,scabiosa
UK,2012,8,high,2,after,3,Bumblebee,Bombus,pascuorum,pascuorum,Centaurea,scabiosa
UK,2012,8,high,2,after,3,Bumblebee,Bombus,barbutellus,barbutellus,Centaurea,scabiosa
UK,2012,8,high,2,after,3,Bumblebee,Bombus,bohemicus,bohemicus,Centaurea,scabiosa
UK,2012,8,high,2,after,3,Bumblebee,Bombus,bohemicus,bohemicus,Centaurea,scabiosa
UK,2012,8,high,2,after,3,Bumblebee,Bombus,bohemicus,bohemicus,Centaurea,scabiosa
UK,2012,8,high,2,after,3,Bumblebee,Bombus,bohemicus,bohemicus,Centaurea,scabiosa
UK,2012,8,high,2,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,nigra
UK,2012,8,high,2,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,scabiosa
UK,2012,8,high,2,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,scabiosa
UK,2012,8,high,2,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Centaurea,scabiosa
UK,2012,8,high,2,after,3,Bumblebee,Bombus,pascuorum,pascuorum,Centaurea,scabiosa
UK,2012,8,high,2,after,3,Bumblebee,Bombus,pascuorum,pascuorum,Centaurea,scabiosa
UK,2012,8,high,2,after,3,Bumblebee,Bombus,pascuorum,pascuorum,Centaurea,scabiosa
UK,2012,8,high,2,after,3,Bumblebee,Bombus,pascuorum,pascuorum,Centaurea,scabiosa
UK,2012,8,high,2,after,3,Bumblebee,Bombus,pascuorum,pascuorum,Centaurea,scabiosa
UK,2012,8,high,2,after,3,Bumblebee,Bombus,pratorum,pratorum,Centaurea,scabiosa
UK,2012,8,high,2,after,3,Bumblebee,Bombus,unknown,unknown,Centaurea,scabiosa
UK,2012,8,high,2,after,3,Bumblebee,Bombus,unknown,unknown,Centaurea,scabiosa
UK,2012,8,high,2,after,3,Bumblebee,Bombus,unknown,unknown,Centaurea,scabiosa
UK,2012,8,high,2,after,3,Bumblebee,Bombus,unknown,unknown,Centaurea,scabiosa
UK,2012,8,high,2,after,3,Bumblebee,Bombus,vestalis,vestalis,Centaurea,scabiosa
UK,2012,8,high,2,after,3,Bumblebee,Bombus,vestalis,vestalis,Centaurea,scabiosa
UK,2012,8,high,2,after,3,Bumblebee,Bombus,rupestris,rupestris,Centaurea,scabiosa
UK,2012,8,high,2,after,3,Hoverfly,Episyrphus,balteatus,balteatus,Centaurea,scabiosa
UK,2012,8,high,1,after,4,Bumblebee,Bombus,pascuorum,pascuorum,Centaurea,scabiosa
UK,2012,8,high,1,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Centaurea,scabiosa
UK,2012,8,high,2,after,4,Bumblebee,Bombus,pascuorum,pascuorum,Centaurea,scabiosa
UK,2012,8,high,2,after,4,Bumblebee,Bombus,pascuorum,pascuorum,Centaurea,scabiosa
UK,2012,8,high,2,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Centaurea,scabiosa
UK,2012,8,high,2,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Centaurea,scabiosa
UK,2012,8,high,2,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Centaurea,scabiosa
UK,2012,8,high,2,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Centaurea,scabiosa
UK,2012,8,high,2,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Centaurea,scabiosa
UK,2012,8,high,1,after,3,Bumblebee,Bombus,pascuorum,pascuorum,Cirsium,acaule
UK,2012,8,high,2,after,3,Bumblebee,Bombus,terrestris/lucorum,terrestris/lucorum,Cirsium,acaule
UK,2012,8,high,1,after,4,Bumblebee,Bombus,pascuorum,pascuorum,Cirsium,acaule
UK,2012,8,high,1,after,4,Bumblebee,Bombus,pascuorum,pascuorum,Cirsium,acaule
UK,2012,8,high,2,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Cirsium,acaule
UK,2012,8,high,1,after,3,Bumblebee,Bombus,barbutellus,barbutellus,Knautia,arvensis
UK,2012,8,high,1,after,3,Hoverfly,Episyrphus,balteatus,balteatus,Knautia,arvensis
UK,2012,8,high,1,after,3,Hoverfly,Episyrphus,balteatus,balteatus,Knautia,arvensis
UK,2012,8,high,1,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Knautia,arvensis
UK,2012,8,high,1,after,4,Bumblebee,Bombus,pascuorum,pascuorum,Knautia,arvensis
UK,2012,8,high,1,after,4,Bumblebee,Bombus,terrestris/lucorum,terrestris/lucorum,Knautia,arvensis
UK,2012,8,high,1,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Knautia,arvensis
UK,2012,8,high,1,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Knautia,arvensis
UK,2012,8,high,2,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Knautia,arvensis
UK,2012,8,high,1,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Leontodon,hispidus
UK,2012,8,high,1,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Leontodon,hispidus
UK,2012,8,high,1,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Leontodon,hispidus
UK,2012,8,high,1,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Leontodon,hispidus
UK,2012,8,high,1,after,4,other wild bee,Lasioglossum,albipes,albipes,Leontodon,hispidus
UK,2012,8,high,1,after,3,Bumblebee,Bombus,lucorum,lucorum,Scabiosa,columbaria
UK,2012,8,high,2,after,3,Bumblebee,Bombus,pascuorum,pascuorum,Scabiosa,columbaria
UK,2012,8,high,1,after,4,Bumblebee,Bombus,hortorum,hortorum,Scabiosa,columbaria
UK,2012,8,high,1,after,4,Bumblebee,Bombus,hortorum,hortorum,Scabiosa,columbaria
UK,2012,8,high,1,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Scabiosa,columbaria
UK,2012,8,high,1,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Scabiosa,columbaria
UK,2012,8,high,1,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Scabiosa,columbaria
UK,2012,8,high,1,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Scabiosa,columbaria
UK,2012,8,high,1,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Scabiosa,columbaria
UK,2012,8,high,1,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Scabiosa,columbaria
UK,2012,8,high,1,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Scabiosa,columbaria
UK,2012,8,high,2,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Scabiosa,columbaria
UK,2012,8,high,2,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Scabiosa,columbaria
UK,2012,8,high,2,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Scabiosa,columbaria
UK,2012,8,high,2,after,4,other wild bee,Lasioglossum,calceatum,calceatum,Scabiosa,columbaria
UK,2012,8,high,2,after,3,Bumblebee,Bombus,terrestris/lucorum,terrestris/lucorum,Senecio,jacobaea
UK,2012,8,high,2,after,3,Hoverfly,Episyrphus,balteatus,balteatus,Senecio,jacobaea
UK,2012,9,high,2,after,4,Hoverfly,Eristalis,tenax,tenax,Achillea,millefolium
UK,2012,9,high,2,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Campanula,rotundifolia
UK,2012,9,high,1,after,4,other wild bee,Melitta,haemorrhoidalis,haemorrhoidalis,Campanula,rotundifolia
UK,2012,9,high,2,after,4,Bumblebee,Bombus,terrestris/lucorum,terrestris/lucorum,Cirsium,vulgare
UK,2012,9,high,2,after,4,Bumblebee,Bombus,terrestris/lucorum,terrestris/lucorum,Cirsium,vulgare
UK,2012,9,high,1,after,4,Bumblebee,Bombus,pascuorum,pascuorum,Clinopodium,vulgare
UK,2012,9,high,2,after,4,Bumblebee,Bombus,pascuorum,pascuorum,Clinopodium,vulgare
UK,2012,9,high,2,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Clinopodium,vulgare
UK,2012,9,high,2,after,4,Bumblebee,Bombus,pascuorum,pascuorum,Clinopodium,vulgare
UK,2012,9,high,1,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Helianthemum,nummularium
UK,2012,9,high,1,after,4,Hoverfly,Episyrphus,balteatus,balteatus,Helianthemum,nummularium
UK,2012,9,high,1,after,3,Bumblebee,Bombus,pascuorum,pascuorum,Knautia,arvensis
UK,2012,9,high,1,after,3,Bumblebee,Bombus,vestalis,vestalis,Knautia,arvensis
UK,2012,9,high,1,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Leontodon,hispidus
UK,2012,9,high,2,after,4,other wild bee,Lasioglossum,leucozonium,leucozonium,Leontodon,hispidus
UK,2012,9,high,1,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Lotus,corniculatus
UK,2012,9,high,2,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Lotus,corniculatus
UK,2012,9,high,1,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Origanum,vulgare
UK,2012,9,high,1,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Origanum,vulgare
UK,2012,9,high,1,after,4,Bumblebee,Bombus,sylvestris,sylvestris,Origanum,vulgare
UK,2012,9,high,2,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Origanum,vulgare
UK,2012,9,high,2,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Origanum,vulgare
UK,2012,9,high,2,after,4,Bumblebee,Bombus,sylvestris,sylvestris,Origanum,vulgare
UK,2012,9,high,2,after,4,Bumblebee,Bombus,terrestris/lucorum,terrestris/lucorum,Origanum,vulgare
UK,2012,9,high,1,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Reseda,lutea
UK,2012,9,high,2,after,3,Bumblebee,Bombus,vestalis,vestalis,Scabiosa,columbaria
UK,2012,9,high,2,after,3,Bumblebee,Bombus,hortorum,hortorum,Scabiosa,columbaria
UK,2012,9,high,2,after,3,Bumblebee,Bombus,terrestris/lucorum,terrestris/lucorum,Scabiosa,columbaria
UK,2012,9,high,2,after,3,Bumblebee,Bombus,bohemicus,bohemicus,Scabiosa,columbaria
UK,2012,9,high,2,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Scabiosa,columbaria
UK,2012,9,high,2,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Scabiosa,columbaria
UK,2012,9,high,2,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Scabiosa,columbaria
UK,2012,9,high,2,after,3,Bumblebee,Bombus,lapidarius,lapidarius,Scabiosa,columbaria
UK,2012,9,high,2,after,3,Bumblebee,Bombus,terrestris,terrestris,Scabiosa,columbaria
UK,2012,9,high,2,after,3,Hoverfly,Eristalis,tenax,tenax,Scabiosa,columbaria
UK,2012,9,high,1,after,4,Bumblebee,Bombus,hortorum,hortorum,Scabiosa,columbaria
UK,2012,9,high,1,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Scabiosa,columbaria
UK,2012,9,high,1,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Scabiosa,columbaria
UK,2012,9,high,1,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Scabiosa,columbaria
UK,2012,9,high,1,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Scabiosa,columbaria
UK,2012,9,high,1,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Scabiosa,columbaria
UK,2012,9,high,1,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Scabiosa,columbaria
UK,2012,9,high,1,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Scabiosa,columbaria
UK,2012,9,high,1,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Scabiosa,columbaria
UK,2012,9,high,1,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Scabiosa,columbaria
UK,2012,9,high,1,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Scabiosa,columbaria
UK,2012,9,high,1,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Scabiosa,columbaria
UK,2012,9,high,1,after,4,Bumblebee,Bombus,rupestris,rupestris,Scabiosa,columbaria
UK,2012,9,high,1,after,4,Bumblebee,Bombus,rupestris,rupestris,Scabiosa,columbaria
UK,2012,9,high,1,after,4,Bumblebee,Bombus,sylvestris,sylvestris,Scabiosa,columbaria
UK,2012,9,high,1,after,4,Bumblebee,Bombus,sylvestris,sylvestris,Scabiosa,columbaria
UK,2012,9,high,1,after,4,Bumblebee,Bombus,sylvestris,sylvestris,Scabiosa,columbaria
UK,2012,9,high,1,after,4,Bumblebee,Bombus,terrestris/lucorum,terrestris/lucorum,Scabiosa,columbaria
UK,2012,9,high,1,after,4,Bumblebee,Bombus,terrestris/lucorum,terrestris/lucorum,Scabiosa,columbaria
UK,2012,9,high,1,after,4,Bumblebee,Bombus,terrestris/lucorum,terrestris/lucorum,Scabiosa,columbaria
UK,2012,9,high,1,after,4,Bumblebee,Bombus,terrestris/lucorum,terrestris/lucorum,Scabiosa,columbaria
UK,2012,9,high,1,after,4,Bumblebee,Bombus,terrestris/lucorum,terrestris/lucorum,Scabiosa,columbaria
UK,2012,9,high,1,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Scabiosa,columbaria
UK,2012,9,high,1,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Scabiosa,columbaria
UK,2012,9,high,1,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Scabiosa,columbaria
UK,2012,9,high,1,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Scabiosa,columbaria
UK,2012,9,high,1,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Scabiosa,columbaria
UK,2012,9,high,1,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Scabiosa,columbaria
UK,2012,9,high,1,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Scabiosa,columbaria
UK,2012,9,high,1,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Scabiosa,columbaria
UK,2012,9,high,1,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Scabiosa,columbaria
UK,2012,9,high,1,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Scabiosa,columbaria
UK,2012,9,high,1,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Scabiosa,columbaria
UK,2012,9,high,1,after,4,Bumblebee,Bombus,lucorum,lucorum,Scabiosa,columbaria
UK,2012,9,high,1,after,4,Bumblebee,Bombus,rupestris,rupestris,Scabiosa,columbaria
UK,2012,9,high,1,after,4,Bumblebee,Bombus,sylvestris,sylvestris,Scabiosa,columbaria
UK,2012,9,high,1,after,4,Bumblebee,Bombus,pascuorum,pascuorum,Scabiosa,columbaria
UK,2012,9,high,1,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Scabiosa,columbaria
UK,2012,9,high,1,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Scabiosa,columbaria
UK,2012,9,high,1,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Scabiosa,columbaria
UK,2012,9,high,1,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Scabiosa,columbaria
UK,2012,9,high,1,after,4,Bumblebee,Bombus,lapidarius,lapidarius,Scabiosa,columbaria
