lower guild,upper guild,lower.species,upper.species,fortotals,lower,upper
01PLANT.,14FLEA.,Persicaria sp.,Palaeopsylla minor,1.07E-03,01PLANT.Persicaria sp.,14FLEA.Palaeopsylla minor
01PLANT.,14FLEA.,Poaceae,Amalaraeus penicilliger mustelae,1.72E+02,01PLANT.Poaceae,14FLEA.Amalaraeus penicilliger mustelae
01PLANT.,14FLEA.,Poaceae,Ctenophthalmus nobilis vulgaris,1.17E+02,01PLANT.Poaceae,14FLEA.Ctenophthalmus nobilis vulgaris
01PLANT.,14FLEA.,Poaceae,Hystrichopsylla talpae talpae,2.60E+01,01PLANT.Poaceae,14FLEA.Hystrichopsylla talpae talpae
01PLANT.,14FLEA.,Poaceae,Ixodes trianguliceps,3.48E+01,01PLANT.Poaceae,14FLEA.Ixodes trianguliceps
01PLANT.,14FLEA.,Poaceae,Megabothris turbidus,3.83E+01,01PLANT.Poaceae,14FLEA.Megabothris turbidus
01PLANT.,14FLEA.,Poaceae,Nosopsyllus fasciatus,2.62E+00,01PLANT.Poaceae,14FLEA.Nosopsyllus fasciatus
01PLANT.,14FLEA.,Poaceae,Palaeopsylla minor,1.28E+01,01PLANT.Poaceae,14FLEA.Palaeopsylla minor
01PLANT.,14FLEA.,Poaceae,Palaeopsylla soricis soricis,3.04E+00,01PLANT.Poaceae,14FLEA.Palaeopsylla soricis soricis
01PLANT.,14FLEA.,Polygonum sp.,Amalaraeus penicilliger mustelae,1.40E-03,01PLANT.Polygonum sp.,14FLEA.Amalaraeus penicilliger mustelae
01PLANT.,14FLEA.,Polygonum sp.,Ctenophthalmus nobilis vulgaris,5.65E-04,01PLANT.Polygonum sp.,14FLEA.Ctenophthalmus nobilis vulgaris
01PLANT.,14FLEA.,Polygonum sp.,Hystrichopsylla talpae talpae,2.97E-04,01PLANT.Polygonum sp.,14FLEA.Hystrichopsylla talpae talpae
01PLANT.,14FLEA.,Polygonum sp.,Ixodes trianguliceps,3.49E-04,01PLANT.Polygonum sp.,14FLEA.Ixodes trianguliceps
01PLANT.,14FLEA.,Polygonum sp.,Palaeopsylla minor,1.75E-04,01PLANT.Polygonum sp.,14FLEA.Palaeopsylla minor
01PLANT.,14FLEA.,Prunus spinosa,Amalaraeus penicilliger mustelae,1.86E+00,01PLANT.Prunus spinosa,14FLEA.Amalaraeus penicilliger mustelae
01PLANT.,14FLEA.,Prunus spinosa,Ctenophthalmus nobilis vulgaris,1.31E+00,01PLANT.Prunus spinosa,14FLEA.Ctenophthalmus nobilis vulgaris
01PLANT.,14FLEA.,Prunus spinosa,Hystrichopsylla talpae talpae,2.16E-01,01PLANT.Prunus spinosa,14FLEA.Hystrichopsylla talpae talpae
01PLANT.,14FLEA.,Prunus spinosa,Ixodes trianguliceps,9.53E-02,01PLANT.Prunus spinosa,14FLEA.Ixodes trianguliceps
01PLANT.,14FLEA.,Prunus spinosa,Megabothris turbidus,4.04E-01,01PLANT.Prunus spinosa,14FLEA.Megabothris turbidus
01PLANT.,14FLEA.,Prunus spinosa,Palaeopsylla minor,2.71E-02,01PLANT.Prunus spinosa,14FLEA.Palaeopsylla minor
01PLANT.,14FLEA.,Prunus spinosa,Palaeopsylla soricis soricis,4.11E-02,01PLANT.Prunus spinosa,14FLEA.Palaeopsylla soricis soricis
01PLANT.,14FLEA.,Quercus robur,Amalaraeus penicilliger mustelae,1.59E+01,01PLANT.Quercus robur,14FLEA.Amalaraeus penicilliger mustelae
01PLANT.,14FLEA.,Quercus robur,Ctenophthalmus nobilis vulgaris,1.43E+01,01PLANT.Quercus robur,14FLEA.Ctenophthalmus nobilis vulgaris
01PLANT.,14FLEA.,Quercus robur,Hystrichopsylla talpae talpae,1.55E+00,01PLANT.Quercus robur,14FLEA.Hystrichopsylla talpae talpae
01PLANT.,14FLEA.,Quercus robur,Ixodes trianguliceps,5.18E-01,01PLANT.Quercus robur,14FLEA.Ixodes trianguliceps
01PLANT.,14FLEA.,Quercus robur,Megabothris turbidus,3.55E+00,01PLANT.Quercus robur,14FLEA.Megabothris turbidus
01PLANT.,14FLEA.,Quercus robur,Palaeopsylla soricis soricis,5.18E-01,01PLANT.Quercus robur,14FLEA.Palaeopsylla soricis soricis
01PLANT.,14FLEA.,Rosa sp.,Amalaraeus penicilliger mustelae,8.04E-01,01PLANT.Rosa sp.,14FLEA.Amalaraeus penicilliger mustelae
01PLANT.,14FLEA.,Rosa sp.,Ctenophthalmus nobilis vulgaris,3.53E-01,01PLANT.Rosa sp.,14FLEA.Ctenophthalmus nobilis vulgaris
01PLANT.,14FLEA.,Rosa sp.,Hystrichopsylla talpae talpae,1.46E-01,01PLANT.Rosa sp.,14FLEA.Hystrichopsylla talpae talpae
01PLANT.,14FLEA.,Rosa sp.,Megabothris turbidus,1.79E-01,01PLANT.Rosa sp.,14FLEA.Megabothris turbidus
01PLANT.,14FLEA.,Rubus fruticosus,Amalaraeus penicilliger mustelae,7.69E+00,01PLANT.Rubus fruticosus,14FLEA.Amalaraeus penicilliger mustelae
01PLANT.,14FLEA.,Rubus fruticosus,Ctenophthalmus nobilis vulgaris,3.93E+00,01PLANT.Rubus fruticosus,14FLEA.Ctenophthalmus nobilis vulgaris
01PLANT.,14FLEA.,Rubus fruticosus,Hystrichopsylla talpae talpae,1.24E+00,01PLANT.Rubus fruticosus,14FLEA.Hystrichopsylla talpae talpae
01PLANT.,14FLEA.,Rubus fruticosus,Ixodes trianguliceps,1.51E-01,01PLANT.Rubus fruticosus,14FLEA.Ixodes trianguliceps
01PLANT.,14FLEA.,Rubus fruticosus,Megabothris turbidus,1.64E+00,01PLANT.Rubus fruticosus,14FLEA.Megabothris turbidus
01PLANT.,14FLEA.,Rubus fruticosus,Palaeopsylla minor,4.33E-02,01PLANT.Rubus fruticosus,14FLEA.Palaeopsylla minor
01PLANT.,14FLEA.,Rubus fruticosus,Palaeopsylla soricis soricis,6.42E-02,01PLANT.Rubus fruticosus,14FLEA.Palaeopsylla soricis soricis
01PLANT.,14FLEA.,Rumex sp.,Amalaraeus penicilliger mustelae,1.30E+01,01PLANT.Rumex sp.,14FLEA.Amalaraeus penicilliger mustelae
01PLANT.,14FLEA.,Rumex sp.,Ctenophthalmus nobilis vulgaris,8.00E+00,01PLANT.Rumex sp.,14FLEA.Ctenophthalmus nobilis vulgaris
01PLANT.,14FLEA.,Rumex sp.,Hystrichopsylla talpae talpae,1.42E+00,01PLANT.Rumex sp.,14FLEA.Hystrichopsylla talpae talpae
01PLANT.,14FLEA.,Rumex sp.,Ixodes trianguliceps,1.59E+00,01PLANT.Rumex sp.,14FLEA.Ixodes trianguliceps
01PLANT.,14FLEA.,Rumex sp.,Megabothris turbidus,1.29E+00,01PLANT.Rumex sp.,14FLEA.Megabothris turbidus
01PLANT.,14FLEA.,Rumex sp.,Nosopsyllus fasciatus,1.86E-02,01PLANT.Rumex sp.,14FLEA.Nosopsyllus fasciatus
01PLANT.,14FLEA.,Rumex sp.,Palaeopsylla minor,4.28E-01,01PLANT.Rumex sp.,14FLEA.Palaeopsylla minor
01PLANT.,14FLEA.,Rumex sp.,Palaeopsylla soricis soricis,6.74E-01,01PLANT.Rumex sp.,14FLEA.Palaeopsylla soricis soricis
01PLANT.,14FLEA.,Sambucus nigra,Amalaraeus penicilliger mustelae,1.20E-01,01PLANT.Sambucus nigra,14FLEA.Amalaraeus penicilliger mustelae
01PLANT.,14FLEA.,Sambucus nigra,Ctenophthalmus nobilis vulgaris,6.83E-02,01PLANT.Sambucus nigra,14FLEA.Ctenophthalmus nobilis vulgaris
01PLANT.,14FLEA.,Sambucus nigra,Hystrichopsylla talpae talpae,2.01E-02,01PLANT.Sambucus nigra,14FLEA.Hystrichopsylla talpae talpae
01PLANT.,14FLEA.,Sambucus nigra,Ixodes trianguliceps,5.53E-03,01PLANT.Sambucus nigra,14FLEA.Ixodes trianguliceps
01PLANT.,14FLEA.,Sambucus nigra,Megabothris turbidus,2.79E-02,01PLANT.Sambucus nigra,14FLEA.Megabothris turbidus
01PLANT.,14FLEA.,Sambucus nigra,Palaeopsylla minor,2.76E-03,01PLANT.Sambucus nigra,14FLEA.Palaeopsylla minor
01PLANT.,14FLEA.,Sherardia arvensis,Ctenophthalmus nobilis vulgaris,3.11E-03,01PLANT.Sherardia arvensis,14FLEA.Ctenophthalmus nobilis vulgaris
01PLANT.,14FLEA.,Sherardia arvensis,Ixodes trianguliceps,2.74E-03,01PLANT.Sherardia arvensis,14FLEA.Ixodes trianguliceps
01PLANT.,14FLEA.,Sherardia arvensis,Palaeopsylla minor,1.37E-03,01PLANT.Sherardia arvensis,14FLEA.Palaeopsylla minor
01PLANT.,14FLEA.,Sinapis arvensis,Ctenophthalmus nobilis vulgaris,4.11E-03,01PLANT.Sinapis arvensis,14FLEA.Ctenophthalmus nobilis vulgaris
01PLANT.,14FLEA.,Sinapis arvensis,Megabothris turbidus,4.11E-03,01PLANT.Sinapis arvensis,14FLEA.Megabothris turbidus
01PLANT.,14FLEA.,Sinapis arvensis,Nosopsyllus fasciatus,4.11E-03,01PLANT.Sinapis arvensis,14FLEA.Nosopsyllus fasciatus
01PLANT.,14FLEA.,Stachys sylvatica,Amalaraeus penicilliger mustelae,2.13E-02,01PLANT.Stachys sylvatica,14FLEA.Amalaraeus penicilliger mustelae
01PLANT.,14FLEA.,Stachys sylvatica,Ctenophthalmus nobilis vulgaris,9.38E-03,01PLANT.Stachys sylvatica,14FLEA.Ctenophthalmus nobilis vulgaris
01PLANT.,14FLEA.,Stachys sylvatica,Hystrichopsylla talpae talpae,3.88E-03,01PLANT.Stachys sylvatica,14FLEA.Hystrichopsylla talpae talpae
01PLANT.,14FLEA.,Stachys sylvatica,Megabothris turbidus,4.74E-03,01PLANT.Stachys sylvatica,14FLEA.Megabothris turbidus
01PLANT.,14FLEA.,Stellaria graminea,Amalaraeus penicilliger mustelae,7.25E-03,01PLANT.Stellaria graminea,14FLEA.Amalaraeus penicilliger mustelae
01PLANT.,14FLEA.,Stellaria graminea,Ctenophthalmus nobilis vulgaris,3.19E-03,01PLANT.Stellaria graminea,14FLEA.Ctenophthalmus nobilis vulgaris
01PLANT.,14FLEA.,Stellaria graminea,Hystrichopsylla talpae talpae,1.32E-03,01PLANT.Stellaria graminea,14FLEA.Hystrichopsylla talpae talpae
01PLANT.,14FLEA.,Stellaria graminea,Megabothris turbidus,1.61E-03,01PLANT.Stellaria graminea,14FLEA.Megabothris turbidus
01PLANT.,14FLEA.,Trifolium pratense/repens,Ctenophthalmus nobilis vulgaris,3.61E-04,01PLANT.Trifolium pratense/repens,14FLEA.Ctenophthalmus nobilis vulgaris
01PLANT.,14FLEA.,Trifolium pratense/repens,Megabothris turbidus,3.61E-04,01PLANT.Trifolium pratense/repens,14FLEA.Megabothris turbidus
01PLANT.,14FLEA.,Trifolium pratense/repens,Nosopsyllus fasciatus,3.61E-04,01PLANT.Trifolium pratense/repens,14FLEA.Nosopsyllus fasciatus
01PLANT.,14FLEA.,Urtica dioica,Amalaraeus penicilliger mustelae,3.02E+00,01PLANT.Urtica dioica,14FLEA.Amalaraeus penicilliger mustelae
01PLANT.,14FLEA.,Urtica dioica,Ctenophthalmus nobilis vulgaris,1.48E+00,01PLANT.Urtica dioica,14FLEA.Ctenophthalmus nobilis vulgaris
01PLANT.,14FLEA.,Urtica dioica,Hystrichopsylla talpae talpae,2.37E-01,01PLANT.Urtica dioica,14FLEA.Hystrichopsylla talpae talpae
01PLANT.,14FLEA.,Urtica dioica,Ixodes trianguliceps,2.26E-01,01PLANT.Urtica dioica,14FLEA.Ixodes trianguliceps
01PLANT.,14FLEA.,Urtica dioica,Megabothris turbidus,1.23E+00,01PLANT.Urtica dioica,14FLEA.Megabothris turbidus
01PLANT.,14FLEA.,Urtica dioica,Nosopsyllus fasciatus,7.40E-03,01PLANT.Urtica dioica,14FLEA.Nosopsyllus fasciatus
01PLANT.,14FLEA.,Urtica dioica,Palaeopsylla minor,2.45E-02,01PLANT.Urtica dioica,14FLEA.Palaeopsylla minor
01PLANT.,14FLEA.,Urtica dioica,Palaeopsylla soricis soricis,1.75E-01,01PLANT.Urtica dioica,14FLEA.Palaeopsylla soricis soricis
01PLANT.,14FLEA.,Vicia sepium,Ctenophthalmus nobilis vulgaris,4.55E-05,01PLANT.Vicia sepium,14FLEA.Ctenophthalmus nobilis vulgaris
01PLANT.,14FLEA.,Vicia sepium,Hystrichopsylla talpae talpae,1.82E-05,01PLANT.Vicia sepium,14FLEA.Hystrichopsylla talpae talpae
03APH.,04PRIMARYPARA.,Acyrthosiphon pisum,Aphidius ervi,8.79E+04,03APH.Acyrthosiphon pisum,04PRIMARYPARA.Aphidius ervi
03APH.,04PRIMARYPARA.,Acyrthosiphon pisum,Aphidius rhopalosiphi?,6.72E+03,03APH.Acyrthosiphon pisum,04PRIMARYPARA.Aphidius rhopalosiphi?
03APH.,04PRIMARYPARA.,Acyrthosiphon pisum,Praon dorsale?,6.72E+03,03APH.Acyrthosiphon pisum,04PRIMARYPARA.Praon dorsale?
03APH.,04PRIMARYPARA.,Aphid species 1,Praon exoletum?,8.29E+02,03APH.Aphid species 1,04PRIMARYPARA.Praon exoletum?
03APH.,04PRIMARYPARA.,Brachycaudus helichrysii,Aphidius matricariae,1.30E+04,03APH.Brachycaudus helichrysii,04PRIMARYPARA.Aphidius matricariae
03APH.,04PRIMARYPARA.,Brachycaudus helichrysii,Aphidius rhopalosiphi?,2.21E+03,03APH.Brachycaudus helichrysii,04PRIMARYPARA.Aphidius rhopalosiphi?
03APH.,04PRIMARYPARA.,Macrosiphum funestum,Aphidius ervi,3.28E+02,03APH.Macrosiphum funestum,04PRIMARYPARA.Aphidius ervi
03APH.,04PRIMARYPARA.,Microlophium carnosum,Aphidius ervi,1.16E+03,03APH.Microlophium carnosum,04PRIMARYPARA.Aphidius ervi
03APH.,04PRIMARYPARA.,Microlophium carnosum,Trioxys B,1.66E+03,03APH.Microlophium carnosum,04PRIMARYPARA.Trioxys B
03APH.,04PRIMARYPARA.,Sitobion avenae,Aphidius ervi,1.66E+05,03APH.Sitobion avenae,04PRIMARYPARA.Aphidius ervi
03APH.,04PRIMARYPARA.,Sitobion avenae,Aphidius funebris,5.52E+02,03APH.Sitobion avenae,04PRIMARYPARA.Aphidius funebris
03APH.,04PRIMARYPARA.,Sitobion avenae,Aphidius matricariae,1.25E+04,03APH.Sitobion avenae,04PRIMARYPARA.Aphidius matricariae
03APH.,04PRIMARYPARA.,Sitobion avenae,Aphidius picipes?,7.50E+04,03APH.Sitobion avenae,04PRIMARYPARA.Aphidius picipes?
03APH.,04PRIMARYPARA.,Sitobion avenae,Aphidius rhopalosiphi?,9.68E+04,03APH.Sitobion avenae,04PRIMARYPARA.Aphidius rhopalosiphi?
03APH.,04PRIMARYPARA.,Sitobion avenae,Ephedrus plagiator,1.16E+05,03APH.Sitobion avenae,04PRIMARYPARA.Ephedrus plagiator
03APH.,04PRIMARYPARA.,Sitobion avenae,Praon volucre,1.07E+05,03APH.Sitobion avenae,04PRIMARYPARA.Praon volucre
03APH.,04PRIMARYPARA.,Therioaphis trifoli,Aphidius ervi,6.72E+03,03APH.Therioaphis trifoli,04PRIMARYPARA.Aphidius ervi
03APH.,04PRIMARYPARA.,Tubaphis ranunculina,Praon exoletum?,8.57E+03,03APH.Tubaphis ranunculina,04PRIMARYPARA.Praon exoletum?
03APH.,04PRIMARYPARA.,Tubaphis ranunculina,Praon sp nr flavinode,1.23E+04,03APH.Tubaphis ranunculina,04PRIMARYPARA.Praon sp nr flavinode
03APH.,04PRIMARYPARA.,Tubaphis ranunculina,Praon volucre,2.46E+04,03APH.Tubaphis ranunculina,04PRIMARYPARA.Praon volucre
03APH.,04PRIMARYPARA.,Uroleucon sonchi,Aphidius ervi,1.01E+04,03APH.Uroleucon sonchi,04PRIMARYPARA.Aphidius ervi
03APH.,05SECONDARYPARA.,Acyrthosiphon pisum,Alloxysta victrix,4.71E+04,03APH.Acyrthosiphon pisum,05SECONDARYPARA.Alloxysta victrix
03APH.,05SECONDARYPARA.,Acyrthosiphon pisum,Asaphes suspensus,8.22E+04,03APH.Acyrthosiphon pisum,05SECONDARYPARA.Asaphes suspensus
03APH.,05SECONDARYPARA.,Acyrthosiphon pisum,Asaphes vulgaris,2.69E+04,03APH.Acyrthosiphon pisum,05SECONDARYPARA.Asaphes vulgaris
03APH.,05SECONDARYPARA.,Acyrthosiphon pisum,Dendrocerus carpenteri,6.72E+03,03APH.Acyrthosiphon pisum,05SECONDARYPARA.Dendrocerus carpenteri
03APH.,05SECONDARYPARA.,Aphid species 1,Dendrocerus aphidum,8.29E+02,03APH.Aphid species 1,05SECONDARYPARA.Dendrocerus aphidum
03APH.,05SECONDARYPARA.,Aphis rumicis,Dendrocerus carpenteri,1.08E+05,03APH.Aphis rumicis,05SECONDARYPARA.Dendrocerus carpenteri
03APH.,05SECONDARYPARA.,Brachycaudus helichrysii,Alloxysta victrix,8.31E+03,03APH.Brachycaudus helichrysii,05SECONDARYPARA.Alloxysta victrix
03APH.,05SECONDARYPARA.,Brachycaudus helichrysii,Asaphes suspensus,8.91E+04,03APH.Brachycaudus helichrysii,05SECONDARYPARA.Asaphes suspensus
03APH.,05SECONDARYPARA.,Brachycaudus helichrysii,Dendrocerus aphidum,9.96E+03,03APH.Brachycaudus helichrysii,05SECONDARYPARA.Dendrocerus aphidum
03APH.,05SECONDARYPARA.,Brachycaudus helichrysii,Dendrocerus carpenteri,5.52E+02,03APH.Brachycaudus helichrysii,05SECONDARYPARA.Dendrocerus carpenteri
03APH.,05SECONDARYPARA.,Dysaphis species 1,Alloxysta victrix,1.45E+02,03APH.Dysaphis species 1,05SECONDARYPARA.Alloxysta victrix
03APH.,05SECONDARYPARA.,Microlophium carnosum,Alloxysta victrix,8.75E+02,03APH.Microlophium carnosum,05SECONDARYPARA.Alloxysta victrix
03APH.,05SECONDARYPARA.,Phorodon humuli,Asaphes vulgaris,3.28E+02,03APH.Phorodon humuli,05SECONDARYPARA.Asaphes vulgaris
03APH.,05SECONDARYPARA.,Phorodon humuli,Dendrocerus carpenteri,2.19E+02,03APH.Phorodon humuli,05SECONDARYPARA.Dendrocerus carpenteri
03APH.,05SECONDARYPARA.,Sitobion avenae,Alloxysta victrix,2.00E+05,03APH.Sitobion avenae,05SECONDARYPARA.Alloxysta victrix
03APH.,05SECONDARYPARA.,Sitobion avenae,Asaphes suspensus,2.35E+05,03APH.Sitobion avenae,05SECONDARYPARA.Asaphes suspensus
03APH.,05SECONDARYPARA.,Sitobion avenae,Asaphes vulgaris,5.84E+04,03APH.Sitobion avenae,05SECONDARYPARA.Asaphes vulgaris
03APH.,05SECONDARYPARA.,Sitobion avenae,Coruna clavata,7.26E+01,03APH.Sitobion avenae,05SECONDARYPARA.Coruna clavata
03APH.,05SECONDARYPARA.,Sitobion avenae,Dendrocerus aphidum,3.99E+04,03APH.Sitobion avenae,05SECONDARYPARA.Dendrocerus aphidum
03APH.,05SECONDARYPARA.,Sitobion avenae,Dendrocerus carpenteri,2.97E+05,03APH.Sitobion avenae,05SECONDARYPARA.Dendrocerus carpenteri
03APH.,05SECONDARYPARA.,Sitobion avenae,Pachyneuron sp,5.52E+02,03APH.Sitobion avenae,05SECONDARYPARA.Pachyneuron sp
03APH.,05SECONDARYPARA.,Therioaphis trifoli,Alloxysta victrix,2.02E+04,03APH.Therioaphis trifoli,05SECONDARYPARA.Alloxysta victrix
03APH.,05SECONDARYPARA.,Tubaphis ranunculina,Alloxysta victrix,5.29E+03,03APH.Tubaphis ranunculina,05SECONDARYPARA.Alloxysta victrix
03APH.,05SECONDARYPARA.,Uroleucon cirsii,Alloxysta victrix,5.52E+02,03APH.Uroleucon cirsii,05SECONDARYPARA.Alloxysta victrix
07SEEDINVERT.,13SFPARA.,Bruchidius varius,Aprostocetus sp,6.50E+01,07SEEDINVERT.Bruchidius varius,13SFPARA.Aprostocetus sp
07SEEDINVERT.,13SFPARA.,Bruchidius varius,Spintherus dubius,9.75E+02,07SEEDINVERT.Bruchidius varius,13SFPARA.Spintherus dubius
07SEEDINVERT.,13SFPARA.,Bruchidius varius,Triaspis floricola,1.30E+02,07SEEDINVERT.Bruchidius varius,13SFPARA.Triaspis floricola
07SEEDINVERT.,13SFPARA.,Bruchophagus gibbus,Mesopolobus incultus,6.40E+04,07SEEDINVERT.Bruchophagus gibbus,13SFPARA.Mesopolobus incultus
07SEEDINVERT.,13SFPARA.,Bruchophagus gibbus,Spintherus dubius,1.73E+03,07SEEDINVERT.Bruchophagus gibbus,13SFPARA.Spintherus dubius
07SEEDINVERT.,13SFPARA.,Bruchophagus gibbus,Trichomalus campestris,1.73E+04,07SEEDINVERT.Bruchophagus gibbus,13SFPARA.Trichomalus campestris
07SEEDINVERT.,13SFPARA.,Bruchophagus gibbus,Trichomalus rufinus,3.46E+03,07SEEDINVERT.Bruchophagus gibbus,13SFPARA.Trichomalus rufinus
07SEEDINVERT.,13SFPARA.,Curtonotus aulicus,Bracon immutator,1.02E+01,07SEEDINVERT.Curtonotus aulicus,13SFPARA.Bracon immutator
07SEEDINVERT.,13SFPARA.,Curtonotus aulicus,Bracon osculator,5.11E+00,07SEEDINVERT.Curtonotus aulicus,13SFPARA.Bracon osculator
07SEEDINVERT.,13SFPARA.,Curtonotus aulicus,Eurytoma sp A,5.11E+00,07SEEDINVERT.Curtonotus aulicus,13SFPARA.Eurytoma sp A
07SEEDINVERT.,13SFPARA.,Curtonotus aulicus,Eurytoma sp B,5.11E+00,07SEEDINVERT.Curtonotus aulicus,13SFPARA.Eurytoma sp B
07SEEDINVERT.,13SFPARA.,Curtonotus aulicus,Pterandrophysalis levantina,3.68E+02,07SEEDINVERT.Curtonotus aulicus,13SFPARA.Pterandrophysalis levantina
07SEEDINVERT.,13SFPARA.,Olibrus aeneus,Bracon immutator,1.02E+01,07SEEDINVERT.Olibrus aeneus,13SFPARA.Bracon immutator
07SEEDINVERT.,13SFPARA.,Olibrus aeneus,Bracon osculator,5.11E+00,07SEEDINVERT.Olibrus aeneus,13SFPARA.Bracon osculator
07SEEDINVERT.,13SFPARA.,Olibrus aeneus,Eurytoma sp A,5.11E+00,07SEEDINVERT.Olibrus aeneus,13SFPARA.Eurytoma sp A
07SEEDINVERT.,13SFPARA.,Olibrus aeneus,Eurytoma sp B,5.11E+00,07SEEDINVERT.Olibrus aeneus,13SFPARA.Eurytoma sp B
07SEEDINVERT.,13SFPARA.,Olibrus aeneus,Pterandrophysalis levantina,3.68E+02,07SEEDINVERT.Olibrus aeneus,13SFPARA.Pterandrophysalis levantina
07SEEDINVERT.,13SFPARA.,Oxystoma pomonae,Pteromalus sequester-group,1.66E+03,07SEEDINVERT.Oxystoma pomonae,13SFPARA.Pteromalus sequester-group
07SEEDINVERT.,13SFPARA.,Protapion apricans,Aprostocetus sp,3.25E+02,07SEEDINVERT.Protapion apricans,13SFPARA.Aprostocetus sp
07SEEDINVERT.,13SFPARA.,Protapion apricans,Mesopolobus incultus,5.63E+04,07SEEDINVERT.Protapion apricans,13SFPARA.Mesopolobus incultus
07SEEDINVERT.,13SFPARA.,Protapion apricans,Spintherus dubius,6.68E+03,07SEEDINVERT.Protapion apricans,13SFPARA.Spintherus dubius
07SEEDINVERT.,13SFPARA.,Protapion apricans,Triaspis floricola,6.50E+02,07SEEDINVERT.Protapion apricans,13SFPARA.Triaspis floricola
07SEEDINVERT.,13SFPARA.,Protapion apricans,Trichomalus campestris,1.51E+04,07SEEDINVERT.Protapion apricans,13SFPARA.Trichomalus campestris
07SEEDINVERT.,13SFPARA.,Protapion apricans,Trichomalus rufinus,3.03E+03,07SEEDINVERT.Protapion apricans,13SFPARA.Trichomalus rufinus
07SEEDINVERT.,13SFPARA.,Protapion assimile,Aprostocetus sp,2.92E+02,07SEEDINVERT.Protapion assimile,13SFPARA.Aprostocetus sp
07SEEDINVERT.,13SFPARA.,Protapion assimile,Mesopolobus incultus,1.44E+03,07SEEDINVERT.Protapion assimile,13SFPARA.Mesopolobus incultus
07SEEDINVERT.,13SFPARA.,Protapion assimile,Spintherus dubius,5.83E+03,07SEEDINVERT.Protapion assimile,13SFPARA.Spintherus dubius
07SEEDINVERT.,13SFPARA.,Protapion assimile,Triaspis floricola,5.85E+02,07SEEDINVERT.Protapion assimile,13SFPARA.Triaspis floricola
07SEEDINVERT.,13SFPARA.,Protapion fulvipes,Aprostocetus sp,1.30E+02,07SEEDINVERT.Protapion fulvipes,13SFPARA.Aprostocetus sp
07SEEDINVERT.,13SFPARA.,Protapion fulvipes,Mesopolobus incultus,2.17E+05,07SEEDINVERT.Protapion fulvipes,13SFPARA.Mesopolobus incultus
07SEEDINVERT.,13SFPARA.,Protapion fulvipes,Spintherus dubius,1.57E+04,07SEEDINVERT.Protapion fulvipes,13SFPARA.Spintherus dubius
07SEEDINVERT.,13SFPARA.,Protapion fulvipes,Triaspis floricola,2.60E+02,07SEEDINVERT.Protapion fulvipes,13SFPARA.Triaspis floricola
07SEEDINVERT.,13SFPARA.,Protapion fulvipes,Trichomalus campestris,4.49E+04,07SEEDINVERT.Protapion fulvipes,13SFPARA.Trichomalus campestris
07SEEDINVERT.,13SFPARA.,Protapion fulvipes,Trichomalus rufinus,6.66E+04,07SEEDINVERT.Protapion fulvipes,13SFPARA.Trichomalus rufinus
07SEEDINVERT.,13SFPARA.,Protapion trifolii,Aprostocetus sp,1.95E+02,07SEEDINVERT.Protapion trifolii,13SFPARA.Aprostocetus sp
07SEEDINVERT.,13SFPARA.,Protapion trifolii,Mesopolobus incultus,6.06E+04,07SEEDINVERT.Protapion trifolii,13SFPARA.Mesopolobus incultus
07SEEDINVERT.,13SFPARA.,Protapion trifolii,Spintherus dubius,9.04E+03,07SEEDINVERT.Protapion trifolii,13SFPARA.Spintherus dubius
07SEEDINVERT.,13SFPARA.,Protapion trifolii,Triaspis floricola,3.90E+02,07SEEDINVERT.Protapion trifolii,13SFPARA.Triaspis floricola
07SEEDINVERT.,13SFPARA.,Protapion trifolii,Trichomalus campestris,1.51E+04,07SEEDINVERT.Protapion trifolii,13SFPARA.Trichomalus campestris
07SEEDINVERT.,13SFPARA.,Protapion trifolii,Trichomalus rufinus,3.03E+03,07SEEDINVERT.Protapion trifolii,13SFPARA.Trichomalus rufinus
07SEEDINVERT.,13SFPARA.,Protapion varipes,Aprostocetus sp,3.25E+01,07SEEDINVERT.Protapion varipes,13SFPARA.Aprostocetus sp
07SEEDINVERT.,13SFPARA.,Protapion varipes,Spintherus dubius,4.87E+02,07SEEDINVERT.Protapion varipes,13SFPARA.Spintherus dubius
07SEEDINVERT.,13SFPARA.,Protapion varipes,Triaspis floricola,6.50E+01,07SEEDINVERT.Protapion varipes,13SFPARA.Triaspis floricola
07SEEDINVERT.,13SFPARA.,Rhinocyllus conicus,Bracon immutator,1.02E+01,07SEEDINVERT.Rhinocyllus conicus,13SFPARA.Bracon immutator
07SEEDINVERT.,13SFPARA.,Rhinocyllus conicus,Bracon osculator,5.11E+00,07SEEDINVERT.Rhinocyllus conicus,13SFPARA.Bracon osculator
07SEEDINVERT.,13SFPARA.,Rhinocyllus conicus,Eurytoma sp A,5.11E+00,07SEEDINVERT.Rhinocyllus conicus,13SFPARA.Eurytoma sp A
07SEEDINVERT.,13SFPARA.,Rhinocyllus conicus,Eurytoma sp B,5.11E+00,07SEEDINVERT.Rhinocyllus conicus,13SFPARA.Eurytoma sp B
07SEEDINVERT.,13SFPARA.,Rhinocyllus conicus,Pterandrophysalis levantina,3.68E+02,07SEEDINVERT.Rhinocyllus conicus,13SFPARA.Pterandrophysalis levantina
07SEEDINVERT.,13SFPARA.,Sitona lineatus,Aprostocetus sp,3.25E+01,07SEEDINVERT.Sitona lineatus,13SFPARA.Aprostocetus sp
